QSFKCEN6Z1NJ6KZCJM1918Y8FZC82AT3,1381487,False,True
AGP2RYIZ10JMYTH9SP6I6KAEPCS24NYC,1003250,False,True
N91CBDYZ0CBVUZAF4RRMV2R36OPK96A8,870683,False,False
K7MY211P9G2U4SWEHIG528F59IX7VOK6,921897,False,False
C3SP9K9TEUSDEYWEJ09N4VIG2A45OESB,1405837,False,True
ODB7R2WGQT4KBR0A5W3DVNW51ZPDKWVQ,1194925,False,True
FU3PYU1PXSMXEA617A32AMFR0BKNM4HF,681019,False,False
TORJSKE7UXROBAPAR7UKMA5JRWPHFL6O,1413620,False,True
WUQ9Y3BZMJQ73C1RF96WC7GM8UYX58L5,1176873,False,True
7TCCO5EXG7S7O4GPMD6LSP5KNH26WMSH,1538900,False,True
FZ42O9AIDUEXR9HREEAKLFSRSDDLAOJK,1390297,False,True
2H8VH1MB09JOH2GMM9JVPU5ORBJ5D8OE,488406,False,False
AE1EZFTTCTXNC6KQIZCJ0A4YVWEK28XI,1081350,False,True
QTV69S1IVEMO048HKL74Z9NX7UMPCD0D,274565,False,False
V2EP2K30AZUN80A6X9HJQGWDTM32MDJR,1487544,False,False
NWS9O09O9TD4QY4UC3SC5ML4M2FX81KG,1379306,False,False
44UVS8Z2FGOC7A9X7YVG7L31CP4DCTPZ,1716201,False,False
3FNPTOKEPS8SSQ3WBS5U8LMVS1J4O5Y6,1556732,False,False
Y2QNMKEQ9QLEBJXE2ONWWPEIIS3U5LAD,492616,False,False
43STIGYW6SQ0UQE0438SK2916ZZUVTQ6,872581,False,True
SCBTFY891K0AL6Y2YJQCGSNIIZEYV6M6,379616,False,True
KJQXUA17G2F1Q231DCUO6ZS6NWC5S5SA,791237,False,False
782XFISZ76Q9AT41MTUTL8FIYFRIPDON,1081560,False,True
N3PLIECODKJAHG2Z55ELEPQIIN77QUO2,1023834,False,True
WFTOL03AY1LYM3DE5MW2911GH5EJHZ6F,723395,False,True
IFB5SWLQTSEPTSGJ9E44RMG6G7T5UAXS,902662,False,False
42RRT6ONA0VU3ZW0LA50KQJFO91OM4AI,876738,False,True
YYKNS8HOZN85DJG6NEGQZ55RU81RVOVL,1168619,False,True
2JB17OO6FGU9GU5NDDRXQNBG2KTJ9HAX,108188,False,True
BIOTPSD7WZRXA9RFW84VG7T6JS4O6CE5,510124,False,False
57Y91ICI6LNUS7GNG3BG2BFQVK528YOQ,474395,False,True
N9DTGJI6RB38ERHIYOW2NLYAHC83VMEE,922099,False,False
BEGS0S5AILU3H9723HHV83C2R9L815UJ,1764385,False,True
RWI9I5AY8V1E93L57R252ICEF8CYKR18,1444515,False,False
0T5GIRU36FJZ0MYUQ1CEQ4ZBCJ9YX3ZJ,523471,False,True
EFHSAFWOZDQP5PMKKX3YS57FO87ZQC0J,152678,False,False
QDBIK1689D2XJFUFZTCZGDC2H2OIZ1IF,1327229,False,True
R6CKHEEUC212W002FQN68NUMH8RP9V7E,775575,False,True
AXHI81PDPIPXWLUA8KFJ18ZXUD26DL99,1189188,False,True
4BYKFM0VWZVZ195QAK2F2H85N6BK9U7N,177548,False,False
7W2GJ7DFTHMXBXGGIE5AMATC08GY2GB0,970450,False,False
TY61JGIJ3U0ZIAUL5EH5RDPHTAWKX8S6,1033636,False,False
TM9I62JOHAN2S1YBNF9B5GS0OFWZAJPW,414892,False,False
AZW3MLFGYOB7KTRTI0BYBNOESL2UDLLT,1027083,False,True
A799SKJB7L782E29ZFDC5L2TSR30P7JL,681963,False,False
DPVQ0RL3YK58KI37GD1PR66R2KZJK9QF,756889,False,True
9YT9V6T5ACTESXHIMEKZX40YAX2UE8VS,552613,False,False
XYUBT7W3F797SH78XS4OS8CSKU88C1N6,1147950,False,False
DZIUZ2BFQGS7DDB240XJJYWJTK7YGPDI,1880598,False,False
AQ06E5HHUD6K3SQIK7IN30ZEH508VXJ8,519952,False,False
GL9FI3R1U77B5B1PH1LMDJ6J70F3APL4,1375381,False,True
EN5HWA7KKM91ZKI6G5WV8QIOFUBETYS6,613881,False,True
148SL7RT08DK612S6K8CSP31LHLUU4XG,900221,False,True
MMT2U2N53QQQDHCC14X3443TS45HKT6A,693149,False,False
ZTKSM8AXBN0C120OP7ADYX9QUTT7Q5WS,1087949,False,False
HGSTZRXOTM8BKIDIXSMB688Z0XAKJKCL,1399618,False,False
7YZ7XXUYZT8CJWPTR0KJRBMEQNG0PFGR,1500309,False,False
VGGC7UKRJ4U676O2J129OF0NJENP401C,489654,False,False
2431QB1SFR7IAQ3GRGAG7PPQ8HMZRJ2D,1321785,False,False
3KPSZW24J4O62ULAFC7BZPXSJH4Y5PKX,871975,False,False
HQZNIMIFV05DUHFJWDOUZXOIZJZ0BJ3C,1012986,False,False
QE6354E9VTHBANK63EKFBU5KQ8IBMCCT,672127,False,False
SDMY4VARCMR71DV1Q77SQPK4INV9QE82,1550956,False,True
YI24TQZRAKUT274W6DMAAFKYQ6FU49ZR,1510044,False,False
X0T4HPMYWMRP5A8DM6RZV8CJ2AE61KBT,1568346,False,False
BJPPHE70QTQOZ0OOAOY7CZWE55IL7SNE,1160965,False,True
7548OUI8H54EPWGNIS2LPY864ISKD1DZ,932181,False,True
QRH3JGH89WAG01PK2LRANKFZHFHDEBZH,1428890,False,False
8BUUW1Z6EMG9BTR7R1JQMNYMC7N1EHJ1,115427,False,False
IL93UV8OXTDTEHH09FECVL1AO7G4B0MO,900552,False,False
SVG6IZ70B7YP898SI9WRE2MNEHKUEMIL,884696,False,False
5JOSKH45T27PSYG34V2NRTC4IET2EI5Q,1270545,False,False
ZO2865POBFGVMZYWFYVJQK0RBFAIFOL9,625983,False,True
BD6WYOUUI4SG2KY2N1RIF75KT8ZFVXRC,1514675,False,False
U51K30C4A0219NRSZ72BYCB82RNW8359,1101956,False,True
47PTW179CF0J7WRAU3XGKTMM51MFYQ9U,823024,False,True
IJKEQURGQL2JPINQT26NNTSNGEIUCVHW,608444,False,False
PDOAI80S1KQSN3CBEV7MCLPUKMYW13F9,1467482,False,True
HX1OU0E7QUXYAN6B8VANO9M0AZXIT3J9,1394158,False,False
1XBPV45U651HMENGCJFW6TMEWX12XWXR,676494,False,True
JECR0XGMDIEWWG3LHQVJXEXRLS5OD9GX,1131064,False,False
9I5VPGRCQLB261HMCFGDLXSCX1NEONO3,1122038,False,False
9FXYHUEV4HKX97ZIJQIJ03Z9H20NHZR1,948843,False,False
ECD0PJL61D78RGDSU4VNBOSQ4DU54UB5,1505580,False,False
PFSYUAAM7OUWEXNQ5ZD4ZAKQM5NTIS1C,1359249,False,False
PUKE80OLW6LMP028FLCAMKH2PY3ZKDQ1,920726,False,False
5HNEMA7699GSX4CDRJVT9X33N6MLX616,1359149,False,False
27DBOO0FEARVOIFS1WLLPLPHCPZDNVMJ,835013,False,False
NM7VWD2E8I235HPLHWOA33E6DG6S6D23,1026654,False,False
PHTKLZD2PRLBQWPTKV140AMG19MLCPQY,1122199,False,False
ABMP3PWLHKZZO6061UUJ0CRSEK34SSIC,987450,False,False
HA4XHJX8RMTQ4WKTQPU1UB9OH8B22FNO,1145087,False,False
XPUXBX9ZLZOIOKD94SHUNYLMPMZ3JPZK,1328468,False,False
MIPA9Y5WXU0QQX2AS2R7JMW795KQQNMM,806159,False,False
S44ZL9B1NRNXZUEU13CTCXOC0VGPGQ64,1052726,False,True
GMPGHBOASB79QPVDR809SDOQQDLMOWXW,1616481,False,True
PVFDTCIHEOBJZ8TOMY2CNMJY0A9BBU9N,1787070,False,True
OP8KDYQ0M6THPZWYU6Z2LWGUHDGM42CX,1311736,False,True
HX4KE79DTGL7KX8RP6NCF7GW49STFYOL,1364315,False,True
5VAQUMFHFIJO22M314C2I77108C0GCOY,635315,False,False
5WQDKI3FCCFY9BFQIVVZA9SCMV9YOU58,1575474,False,False
ZPZJ49603OFOTO1BT2AVLQ6P8UWM8W34,1171532,False,False
P5N68W8K98SSA45GDF37SF4G7AU0B3UA,1485218,False,True
W07M8DEBZDHVOUTQME8N1AXPFQYGN8JK,242587,False,False
AJDQ8VZ4DF7337SL4DU3HK7G94Z3K4GP,1265876,False,False
L4LIBK5ZWRFEG7D4HH1TDALWBYJH29FO,1549955,False,False
GVX9KBICVM2Y05O9WPJKW1GJ0RF7A2OU,738673,False,True
6LT0O8I0GSPEM7RTF2BAN9ZY6TM8W5OP,1085932,False,False
FTL6UH045SYOIFZ15JP86ULJMP271E5C,1400779,False,True
ORD5QSSZSL4BOJ8ILDED5UHT3GGVUYZC,563937,False,True
K23MLKI8MDY6KL1IQ82FD3SM03H1M5EL,871102,False,True
AVO072FCDAI55KCM7X5TPA1QK4A31ZL4,1324640,False,False
AMP08IVV0IKGWPNUXT2FAJ0DWI6AWWZ1,1233712,False,False
UMN6V1RD7U77VPRHAIMZMYTNLXIC0R3C,1370854,False,False
QDK1OFMCI75XWSFDDOXQALTNWV4VBYJQ,605904,False,True
GZXZT6SKTHC5XT472XCK3H7H1PIMMNXE,940921,False,False
U8CC7XPTKRMZ5VZV1E64NJAEQKSXC7DH,1382079,False,False
CC4M97ZCFAMW1ZSSBO5AJ7ZBJMWFFOO7,889386,False,False
G338OGOQ8Z70J9U4I7VMPTCULZ6N8FOA,1554829,False,True
47V8Y54TQMRRMUXWKY5R1O9GMM8G6AHO,132145,False,False
1LTQTFE88T57YH9SKEUHMNRDOGCT0D43,416087,False,False
581JZ6ZVIA0H1I74R4G7DQXOCUK7608R,1455291,False,True
11QMX62U8UURTWS03TY4IRO7D95E2EDR,817775,False,True
STDQI12VRXOR2HJ96H2DZIOU6AD2BRVE,642971,False,False
B3PBW76SV2RQUPLXMJ08Q4H7NAK2VLL7,1391617,False,False
MT48ZRS3OZTE9H008HSB65A4DXYR8HXI,1035307,False,False
JULZWDL1UEWYMB8ZT0S2JHXY0BJ982AO,1563071,False,True
LL141SY3K4PHYTYKYWEIOFUWBN3T6HU6,1182934,False,True
QEOYBXOBCTZ7EF4SIBYDSHVDS3V8GO6U,1135282,False,False
IHME34WBD6JHDZ47NNYIYBGZ3H85RZ7A,898576,False,True
K6H1NAU4SBSIDWNGV6CXS0UYTF2EZ9TG,1272789,False,False
2P4TVAMYYG6D5JZP4902XGUNW4VTCJYU,1213804,False,True
YJNVUHG2Y7GETCUPDE79TKCGU9CA9WT4,955823,False,False
N2691CE6P86EDLN4EHRX5WZG4NOQT1XK,1173528,False,True
AYEYIVGLNSRIXU92CG5NVS7TV576B3NW,1107062,False,False
2YNFPOEYDDK3AD3L581N01NINYJUEEG3,232973,False,True
Q963RWOCA45O82ETLYD3W4F9BS326FB0,756574,False,False
O6G3YB0I9CJMMQDL7BXF7G1Y578TU7FD,1582036,False,False
SSFX89JNKWZ9V33JF21YYN2YLIY18XUG,428994,False,False
SGN3UQEFPMMW3VHCFM1NAVVVKPKL1HEY,861159,False,True
3AEE3BNMCBS2CAG45RDALLZYG0XINXAU,1109289,False,False
WTKX2MTJK2ZZ7RDL6UP7APE39STAUY17,785153,False,True
BE5EOCFADAXQE9LMU46ME6ZSGKNRHHHG,774976,False,False
13Q1AM1M38NZTFT1CUTC0I3TIE0AQPO5,619568,False,False
R7UPO451DZPB7UFWS0LX6MLMZRKLS19P,882882,False,False
XYGGPSPC8KBEXKNSQABY0IC6XBH3PF2U,894902,False,False
JDUCFL7UO566JLEULBQZ7A9S34OU60UX,899898,False,False
SWVK5T4ENCGYNQGOOT1NACWHMAVITXMF,1083432,False,False
606A4AD5TLZSPN0SFL78PVF17XKUY7NX,1088849,False,False
V0HBO9W9FHWLUEXGOZS9P3DTJVQMZNZ5,600678,False,True
NTHBGFK51VLIOGC7FM6CBIF75BHMMZLS,1254022,False,True
MM05ZFOKJW784L7ZQRA8Z3TDU58HHKNA,950712,False,False
IMBFQ69PXN1O993C2VCGEX7K6TYZWU0B,909797,False,False
U2R1VZAMEH4UZELKGPJ8FF76BRBI6598,1139597,False,True
GW3G2GMNVDN7L8EY1TEPG35Q6FFFQF27,733424,False,True
RHQYM4Q8AZ9M2A2D5KBKX3AT3M68B6IR,597000,False,True
9VSGG9P0ANNXYB8P883PJLVYRWXNV2SV,1230168,False,True
QHF0LWR4DLRTX2MH3YOK2NHEOHPDS2BW,1068387,False,False
DQYDV43VI8NQ1CU0STCBZPHREM6BE3O4,1101432,False,False
A5BJ3T28UMXQ19BX3FOJWPA9SAKNEEIV,641088,False,False
869MOU21JFJ9T4YB21F2T958DX5GJHE5,1091622,False,False
1B7L9QAGNLBDWWLJLPTCV1VT773TKLWA,1062082,False,False
C987Z3A0K20WJ2ZCL24ITUPLRQLMFZRR,365311,False,False
AZIYV9DZ4HFLLLPRRKASNPJU1ZDWXGCD,1479737,False,False
AP0O0C7ME1MSN3BLXQ97QJOVTI0B54DF,1235093,False,True
OFBCUPTURB9RFXAH5RNQWSVETMYDZ6TB,87222,False,False
MCCRDV0XO5WDPP9AEOBFC1UST589XJQM,1068268,False,True
W54PW7GGAQS4ULE431EVALF26RAIY0CY,1072518,False,False
LXE7EQBJZ55629A2LR0RH1GJWVZST7Q8,970168,False,False
XQITDCQJEEMGTI83K359FEE48YDCEPX7,698872,False,False
3THQO8WFDQY717PQYGGTRBSFYB6UV6Q2,194586,False,True
9BBAY1GDEMRAI9V0O4OOHF1J2BI4ZFIK,696135,False,False
MS70K4SM5T8SF3Y3I0DQ7JQ8IUD7P32H,857274,False,True
5ZQCAS0GWKD5AIHNWNJXYZH23WFUPPQ1,1569834,False,False
RGS9G11KPK3KRY85HOBINQVOZ6WD2UOC,1044985,False,False
H7UKU6D0JRM7DL8VYVG6CUFUJ55TU44X,939649,False,False
LQ6HPHYKJ9FNWMX9S83P7PIWP4K9852A,1085050,False,True
BPQ3RD9Y2164HPPERK5N87HA2T6WFXG7,923690,False,False
C8F7WLPZXSNC0A8V6SKG03MDMYQA4TXK,564615,False,False
62DOPROOMQYGWVOLOR306P9UU1L8XPS8,947496,False,False
IZ4XE4LS9M1N57UI7K06CSLN719YHC3G,1047503,False,False
ETOK6SW280E1YK55QOJ3Y7ZHO3ZQ5OY1,720225,False,True
BOARILRFE0ZAW7FJYGZLW8E9BFRZMCZ0,247472,False,False
9IYQKDTTF7QJKH6RWW0UFKNCH227JFV3,1041747,False,True
4P0N35TSEM6YH3QIDF3OF9031BJZW42L,1169871,False,False
G4EXMZYF764X54YG72MUTIGBHX55WJZL,658672,False,True
LSRLPY6F682R4JRLH8Y30VY9OOUR9PFP,1467780,False,True
T3NJ58XYA8LTDUIWGLFQA7ITEOZ258MW,1422331,False,False
CU4HRZ5M550LJ3M8L4TBGEWOT0PN33TC,1569587,False,True
MMY43FG12RE1ABXWRGT3ZU2QKPX2L7R6,899712,False,False
QQ6OPE68Z4YEWSIA60FQ67ZDWHXGQ82J,1133984,False,False
U7XA61B05CKYMEKY41SOZJAC3GFUA3XL,1021260,False,True
8S64FSKS6C0IFXR2V0GLDCP2BHB8S3JX,1571655,False,True
ZP5LKQ5AXP4DGLG5A6O9BLKJJ3YQK1H4,1616126,False,True
RB8W1IBZFX4M4YYRQBMDP2T773PLY3GF,1403688,False,False
AE87POU2JX5ZZ2FTGSS9421NHSUAKGKO,1160589,False,False
NXEJDD2F1CA2ELZX1QFOTMD48YVWEWO7,1587173,False,True
5XSPHS8379TI26LWOMX0G6YPF1F9H50V,467402,False,False
3ZKT7K9PYBP50VZ9AMVY1ACGBXT02KYC,1124535,False,False
VELF15R92F0830NOALVIWYJ8UBC6NROE,655266,False,False
B2BNWZQYCMR7DHKL9KCB37MTPN67PBKS,685066,False,True
GJT3Y2HG40DD47MNZNU38WA5CIUIP3DX,243268,False,True
FNNJ4R6OQ3ZQ3V07RRC7310R6CFHG7JV,1883404,False,False
NTRNGM7XBKBIGRMUDLM9BRWC1W4074A6,1137676,False,False
7MSV4WQJXDT9HZDVWXPAD7NZGPIGZ1I3,810526,False,True
B0QZA8WNKNBKJJZXP4D13VNV3X2MSC76,1313126,False,False
VHTKRFZUPR7EUTBIJQ4ULRFBCYTDCWP3,1204924,False,False
FLYJ2ZX6HKFJMYORWX2KK5UHWKKIBF3U,653474,False,True
A8COTPX76G53QYYE9HXHMNX42H0ZRXWJ,1411246,False,False
X9DXJHUYM2B66PWK1FV0G6U7SPC059C6,452226,False,False
X696DGZ4KK1LFYVA4CJMKUJ4H60M12C1,1056633,False,False
K3XKRF1JO18P5PIGKTSYVGUZ6GQNYWF6,1203444,False,False
BLCRZ26FCSMYZPO3371ZIP0ZLC4Q078G,1466710,False,False
SSRUKOTC2FRUNR2SGBQB74U8MEJ9XAMK,714782,False,True
BZP1K9VKOKVAZFH6OMC18B9C25P9TUEW,1745873,False,True
N93RTFXYDWRMZOU66I8JGPQSXX8JYGCI,1012617,False,False
DTKQ55L537T924C4CYTLDYEWJUXVFM0D,1227205,False,True
ONTI072EJHTPTMD8SP3R7PW0J8ZNV9KY,1198824,False,False
Z4F6M484Q8SFUHPH1SG8YNU2G9YS6EPP,807174,False,True
6XFBKION1IMG3QYOMVJNIB484CYQ0RY8,549730,False,False
K9LNOJNYG3WPFKQV1EWKN9IPAH2NH0Z0,590562,False,True
1MWYHB5LLT9HD2Q0GPWN88EWM02U9TIB,664865,False,False
NR10MSJCVDFS3G06NKVPT2MD32ZI4WUW,1162920,False,False
0OPPUE4A8BDPD66LEAHB8FCNGRNJUDW9,548490,False,False
I3JY7JZEOQYF97J514WXW32B4FJ32EX0,603928,False,True
SII0FBH5HCBGK88BBJ07ZJ6ZRLQC7GIK,1591335,False,False
5D8770IPJ1KBC8ZO3O2XPKLDFNDSXRTC,392450,False,False
CPOFCJPKB2NMRGGDA680Z560ETPU9FV2,304707,False,False
65DOWHPNQF5PSQFZ9B1FCTWD6XRT0RLP,1635192,False,True
QSA0QWB6U1Q38ETU2IX6VAUVJZAF2G31,595629,False,False
WSS9RV48SMN7MYBIHI7LJO3EZH8YFKC4,1277463,False,True
ZWMRTSIW9XYHC14S7HSRU07UTCL7D8QA,735122,False,True
BBJW3B2KSTGBIK5MKV8X83OZM4ODPJDC,685510,False,True
J4B96DI2HJ02M8MSX6YS1HLUZEULI56E,325286,False,False
3ETVWS67PL7XKO3MY35V7CNCB4FP92QX,1463993,False,False
10J01PIXMPW7R5E98L1N5M31IPCBMRDC,1026463,False,False
MCLEED4BQHEIFN5LHVHJEBFBDAH0L8UO,410102,False,False
59894XFUE3KWHIWTFBHZRKC12KEATIE0,123486,False,True
QO24VX1FN6DSKB37C1DDD0CEMKKAGSK9,796000,False,False
TLESHMIREC1EP4ABICPUL7TCR1C9GBY5,763590,False,False
OH61HVHQLMTU6ON4Y8WEG1B7BWQDEIKO,757497,False,True
0TTVC4Z8PEYX6T1AN2OSTGSE2SNZ3B8L,1163768,False,False
4PKDEJST0SFR2MF6TNEM2JEUALP8XRQO,884125,False,False
K9E2HADSYJD0E9D8EQL41ZCCJV10675T,1757264,False,True
RATGYJRIJ61SR0KAFCO48JTEKUTSA8O5,348739,False,True
ZDPLX27ESJKC67X6UHW90MKPOD4JDY69,1178880,False,False
NM0A98G0PLO6ZPRUSQLKJY6UDS819FXS,827844,False,False
EJ1APEPNZPN45QKQBUJ4FA8S2UEKAQ39,707165,False,False
JQ21XKKFEQZHA8UD2RH3EZINQBTDD6LF,570876,False,False
FV36ALMTBO6ED3LEX5O460YG6X2UJK6F,1084309,False,True
UOL1WM6KIEF6BQ68A432MQF3ZPDVL07U,1206261,False,False
ZOT6RG137YMWGKCOID13A74EEWAOY18H,1580726,False,True
EJ82MD94Z3FGZJ530EV01UR8VN7T0E14,229084,False,True
HEQE5VC4KDPS8PTZUUYMCIJIL1HVRGXD,747912,False,True
NOO9JPVUEDM9S4SBXCCMA4SN5X8P5GHW,701892,False,True
OJEWG2IL32NI2JC25L7WHIQR9KVTSL32,989762,False,False
MEKJO5CCX44VWPM4IABSOVFBAGFECPCY,500518,False,True
OF8539O6RTWA012EWAISHAOC8V906LAD,1180379,False,True
L0MF7RI4L7DS55W2UBTB1NBDM9P4FYI9,1206990,False,True
OYQWVL57CMNGYVVGYHB2TEA2J6MRALF0,1535395,False,True
I6MRNLI5H3NN7A6PLLE3KFXYOS1S0HVB,906811,False,True
HRJ2AONE3VCPPQ56551ND2ARUIPDHAU8,667843,False,True
HWW5PCFCH9RP13FMDWH8FXCTQI7KD4OW,1810245,False,False
KVE722HNJ6FC07LNJXJFNRLHSD19V4S5,322091,False,True
ZTH3BERV83TJTK12JQNE11HEPFH48N9Y,490566,False,False
WPYGH48FSQKWXPPWCMGU9A65WGGAE9RE,680174,False,True
2U3XZ5IRZH7WX1Y15NOHS4X1U7FJGBUG,1153786,False,False
LTHYRXT6X7YOGRXG1QJFMU0K09Q6TH2I,966621,False,True
XNRSBUB3SXDPNMEG4YFSNUPX5JU4S5LV,978926,False,False
SKV54UBFBI08CJHSA8AP3FKDPNAY85O6,499572,False,True
SSVN0GM8WMWBY1CG7IH7S731QC2BP851,333369,False,False
8887CTMN1IEDXPGZBNJSCYNWJLBWGNTE,1028492,False,False
CC0ZR2JPRYDYAQWHEI154XBULZHTJ3NB,288135,False,True
9W8ZOF0QXIJDM3WVX6KMULMJO34IGMRX,902150,False,True
6BIOE2KOQXCIFUGY5HBKIVB4ZHWY2W1C,988612,False,False
NJ08Y8JYM03IPLD77Y0CO5DBP4M6LZBO,565631,False,False
FS1SLHH1AXX6BFO15UHA0IE9L8SYKMWZ,750220,False,True
10GW21KQCZP82H2VQWNZWDVA3WYACSWV,1677296,False,False
RJB8YVBQCJ8VVQD2QN7VRIX291T6NB5C,1340751,False,True
WYYSIOWSRRAKBE63B9AYS8TULWSG94A0,931250,False,True
7TAFJPY76SL47NYR87XZ7YUU1XYCZ2TA,1117468,False,False
XIC8K39YJZTIP8X9NSN4UMGRD5S3KUWQ,1059496,False,False
3UID912LE4A9V3HX5AV44FBGFEMUFMJO,439093,False,False
D73XRGIRGUV3P81Z7V59SDEB2KKCUSM5,1136649,False,False
RDWYM92H6IJNAU8L9N36K5TFUL9LW3WZ,1498448,False,True
2YY54870ZTZUHNJHM4BFGCY9IZP2QFP4,1048766,False,False
8OIXVTYBUNXDVR1WXCFHXH4EJ4RZ7O12,1567143,False,True
TU51BGIH715F6OY0JPNPZMJ07RM5T08P,795570,False,True
3955S42W73S4JCDT0I4EV98XVO8B6LCI,999128,False,False
